-0.132238437,-0.05921838,-0.0120643,0.187230847,0.312499165,1.527740871,1.311353295,,12.62358292,12.48759895,13.7195289,14.08947542,13.63865401,13.31739628,13.74655138
-0.21287589,-0.10585174,0.768300358,0.42905202,0.394658672,0.632385518,-1.319950462,,13.29888489,13.25019419,13.5398995,12.44094041,12.42227278,12.70660051,13.9952894
0.073726998,-0.205176898,-0.026345752,-0.237110224,-0.101614248,0.318449565,0.225019575,,11.71258697,12.12029606,12.16863464,12.63027569,12.34633177,12.53070339,12.57751813
-0.164413627,-0.210699982,0.151506623,0.007572712,0.373616636,0.662559542,0.168807461,,12.26677227,12.61827405,12.53360599,11.52733561,11.83736132,11.64079163,12.36975553
0.701224109,0.382065203,0.38565063,0.190276504,0.367194895,-1.323124276,-3.593603576,,9.167057334,10.39154929,9.373057324,9.573325508,10.27311946,10.66114922,12.1282993
0.588342389,0.193805815,0.511710456,0.059181819,0.378067369,-0.210937789,-0.779660574,,9.89812162,10.66260089,10.10435238,9.321788728,10.20017641,10.14448612,10.5703859
0.014944575,-0.452472823,0.141278014,0.004341781,0.149041855,0.024531378,-0.387540782,,11.12181073,12.15057992,11.58685471,11.92248216,10.89965166,12.11504614,12.3169785
-0.009106756,-0.103696267,0.186593744,-0.044583759,0.261510792,0.117124803,0.20691891,,10.58386932,11.35755672,11.42710748,9.889855739,10.70764042,10.65565085,10.73110031
-0.597554638,-0.45701226,-0.523284123,-0.548388151,-0.102183187,-1.143150377,-1.359742535,,12.97009723,12.90924577,13.04296436,12.64226789,13.01708207,13.24479843,13.69391231
0.161495068,0.81052675,0.207607211,0.047976634,0.417052377,-0.018171221,-0.195105241,,10.70633879,9.841551519,10.45955463,10.48983422,10.68267598,10.66107971,10.44991788
0.610479899,0.410765088,0.351162253,0.257518308,0.250712276,0.057331869,0.051502254,,9.368952319,10.15690957,8.769588986,8.945005093,9.861241197,9.734530731,9.716957106
1.148855339,1.183294472,0.795656052,1.030199949,0.951394519,-0.298846447,-0.127554405,,9.029198675,9.242060185,8.906028732,8.609851728,9.696390097,10.12519385,9.397184306
-0.028508814,-0.001384698,0.184039275,-0.160101065,0.132588374,0.301890694,0.487365077,,11.63309871,12.13808286,11.75848895,11.51493673,10.93356505,11.83907083,12.36076758
0.055310426,0.535636896,0.126950059,0.17517717,0.385336849,0.203132797,1.442243809,,11.15722013,10.37103794,11.66220839,11.26110196,10.97858186,10.89347103,10.66751024
0.014318846,0.162647795,0.11844268,0.238856016,0.155097295,0.155712173,-0.179180683,,10.68719846,10.67614794,11.28048062,10.27691552,10.4184738,9.892362143,13.35260812
0.421916615,-0.755789323,0.53204723,-0.013414448,0.389473079,0.171956653,0.243756779,,10.30474153,12.5292807,11.08323508,11.38865639,10.71866138,11.29742185,11.65631356
0.049523771,-0.309733692,0.423503529,0.044776806,0.302939348,0.083042594,-0.790137074,,11.40934504,11.78653049,11.75076559,10.98898381,11.39900056,11.56048652,11.96389474
-0.212342011,0.198682247,0.430585387,0.641417758,0.997428806,1.682204892,2.442564263,,13.91573819,13.94423663,14.54434791,14.46857197,13.58271616,13.64199586,14.04129726
-0.124393711,0.107721498,0.30318847,0.038091094,0.259390544,0.122686168,0.297318983,,14.22835994,14.3476706,14.33198387,14.10374364,14.44257812,14.25771706,14.94253004
-0.089481732,0.143527599,0.337980157,0.015835091,0.191589038,0.130839223,0.257342038,,14.44074351,14.62523548,14.56309954,15.06701659,14.22193247,14.51222402,15.33994997
-0.048907791,-0.153995747,0.288566632,0.154489835,0.127001497,0.314979915,0.573761857,,12.91642741,12.94147569,13.76629872,12.66171086,12.84312335,12.99148592,13.20815797
0.005786716,-0.351431294,0.06940763,-0.299820286,0.216481362,-0.937974474,-0.335761366,,10.94035404,12.07677834,12.39713915,12.07320834,11.13805645,12.33990157,13.03312305
0.016822785,-0.155944706,0.222451492,0.276125009,0.330524796,-0.054269097,0.352017637,,11.45357956,12.17294509,11.62794091,11.10815747,11.44880626,12.19138796,11.30078825
1.214678643,0.294757978,0.340957513,0.885498612,0.982899842,-0.217680579,0.299111136,,9.476140006,12.23053873,10.74926014,9.566070212,9.432919114,10.32874173,10.63143773
0.077543289,0.046102084,0.558314753,0.664302608,0.629801838,0.298210927,0.420613365,,10.68744651,11.04430169,11.07595108,9.629930154,10.8513167,10.7143402,10.75930304
-0.077870432,0.203016087,-0.162435155,0.578546703,0.797499777,1.393278342,2.62992312,,12.75896566,12.93454586,14.16186254,13.33345628,11.97925826,12.86486343,13.11653334
0.786130027,0.481993029,0.478650867,0.728207903,0.71248334,-0.0649105,0.218188111,,9.054018213,9.846716346,9.949684077,8.445974414,9.977190963,9.791364557,9.010798778
0.137534668,0.600098663,0.614447133,0.460568155,0.437639212,0.208532713,0.895305604,,11.28051389,10.81410633,11.08747242,10.8852073,11.03065352,11.12883174,10.7403094
0.097175771,0.40329077,0.594762919,0.154513314,-0.017226557,-0.689144678,-0.074219736,,10.1175752,10.18845538,9.739806898,9.300741725,10.49255166,10.15824745,10.07740123
-0.123707579,0.111186891,0.238844472,0.069634362,0.230199132,-0.293221728,0.190195372,,11.82049343,11.53614119,12.65400382,12.22004603,11.61435154,11.74742143,12.33204486
0.142190064,0.237818131,0.530640122,-0.318014553,-0.362204899,-0.573813815,-1.368811869,,10.74508865,11.01260966,10.29550935,10.42460221,11.09650133,10.76724096,11.33974113
1.253517504,1.25653651,0.2325713,0.907995724,0.653121094,-0.519131611,-0.130584071,,8.812033101,8.880131828,8.355814842,8.250668263,9.547253384,9.367624677,8.598007947
0.055076062,0.342053384,0.437581457,0.47769178,0.466339607,1.17145402,0.855156651,,11.80020162,11.91182588,11.46857109,11.00665147,11.4860089,11.29360534,11.72296472
0.149114735,0.402281467,0.617577268,0.282747561,0.362117957,0.525803353,0.785936602,,11.63796963,11.72410814,11.38781756,11.2756539,11.42249932,11.72574203,11.41161938
-0.078258514,0.092106092,0.397948896,0.33255451,0.276332565,0.296214702,0.243444227,,12.67665981,13.05914237,12.47966664,12.38866229,12.45104913,12.94427681,12.80773667
0.362987052,0.372702451,-0.236648022,-0.161098704,-0.091758068,-0.249433018,0.431643587,,10.31735568,10.87360094,11.75495625,10.23659482,10.99975206,10.76975785,10.48460129
-0.100698832,0.066162865,0.285623029,0.342086968,0.05758824,1.510773768,1.272923943,,13.17769896,12.92637785,12.73207834,12.43714442,12.89458098,12.41674736,12.55360944
0.236806053,0.667480256,0.524002493,0.267189944,0.571625822,0.41717082,0.803833806,,10.74578312,10.25228085,10.72426862,10.68719532,10.37194035,10.74578399,10.55907234
-0.266812636,0.299614718,0.389833873,0.752315863,0.878174936,2.198778357,2.336744067,,12.31859149,12.27143192,11.64311421,11.23455732,11.64812367,11.10443641,11.14001105
-0.155695108,-0.411727709,-0.08236742,-0.784535109,-0.66709862,-1.378073041,-0.641597094,,12.63794151,12.81741993,12.96092261,13.4370433,12.57586659,13.37388875,13.88637909
0.181382558,-0.849271859,0.303723792,0.19444116,0.549628698,-0.403021126,-0.373552947,,10.81319057,11.97882082,11.4805616,10.46962653,10.91556679,11.52882844,11.16739452
0.346894352,-0.41049216,0.717947698,0.160076301,0.431659912,-0.182309108,-0.398688678,,9.991459751,11.67383248,9.631999953,9.842808145,9.949547179,10.32811116,10.81599907
-0.147782036,-0.006429831,0.506826779,0.0942864,0.131640864,-0.667195896,-0.581944647,,12.97003418,12.81456959,12.66286758,12.42219145,12.91242588,13.36152259,13.35532123
0.094197451,-0.675869229,0.256968611,0.1015083,0.305529942,0.991932449,1.117887803,,11.34897083,12.65057924,12.28455426,12.0528239,10.93133643,11.34737186,12.38652232
0.047141532,-0.111178863,0.324517434,0.136836018,0.382051419,-0.564896577,-0.331270546,,11.47228426,11.60625841,11.96356919,11.35501312,11.33869529,12.6263201,12.01828339
-0.054894047,-0.052381477,0.289962145,0.193376158,0.222157421,-0.57802259,-0.031622572,,11.24842987,11.83067309,11.81369933,11.83247199,10.97834957,12.02083203,12.69085781
0.202423347,0.422446234,0.617945044,0.466516845,0.719820442,-0.235716613,-0.151327643,,10.25083175,10.60013156,11.36206772,9.684153987,10.90376899,10.93153342,10.98637985
0.221573873,0.176156881,0.618076498,0.372675658,0.541358382,0.377349553,0.830549659,,10.68444103,11.36865952,11.05986906,10.70451835,10.10696615,10.71221999,11.30498701
