"","x"
"1",11.5231629734442
"2",10.9214299847735
"3",11.5379139999502
"4",11.4026238596716
"5",11.2551733349287
"6",11.0940701425457
"7",11.4077077359971
"8",11.3832048707137
"9",12.1374840617974
"10",11.3748461453605
"11",11.2912406943798
"12",10.9102266413354
"13",11.3846104431352
"14",11.4147768850228
"15",11.4190847746793
"16",11.074010174359
"17",11.2041473231909
"18",11.1934434955799
"19",11.3358468935064
"20",11.3043806138932
"21",11.347174371097
"22",11.4499184924847
"23",11.3712253404468
"24",11.301458465819
"25",11.0492907449857
"26",11.7145365889936
"27",11.1273693795468
"28",11.0050244214701
"29",11.0188449837599
"30",11.3679068037586
"31",11.0753785590971
"32",11.3691822831041
"33",11.1828475375138
"34",11.0029696665906
"35",11.2404129313805
"36",11.8113139821495
"37",11.3492887700626
"38",11.0818783962565
"39",11.2504241288035
"40",11.6051207845829
"41",11.3354077738561
"42",10.9449131865745
"43",11.0989526445625
"44",11.3633175479891
"45",11.3171950191149
"46",11.3461516345748
"47",11.0027292211105
"48",11.0026433286957
"49",11.3269813427388
"50",11.1124201819021
"51",11.2805714894718
"52",11.5013784579237
"53",11.1385244564139
"54",11.433182241774
"55",11.3154007859194
"56",11.4351935394127
"57",11.3134275270074
"58",11.6107880647429
"59",10.8601643797267
"60",11.5170025516161
"61",11.077533332188
"62",11.2326101741669
"63",11.3100795815264
"64",10.9432009985295
"65",11.1968996660643
"66",11.1374574395957
"67",11.3828460862077
"68",10.995363818778
"69",11.0183857002393
"70",11.3551836646718
"71",11.041850412764
"72",11.0080764264564
"73",10.8779410470347
"74",11.234679280863
"75",11.3303931144482
"76",11.1918929048695
"77",12.2492700453951
"78",11.5604143453049
"79",10.9517767476362
"80",11.2586139196867
"81",11.4300433978006
"82",11.5414910497008
"83",11.9492789029127
"84",10.9436023120572
"85",11.3141490041346
"86",11.4920164441499
"87",11.5290788271708
"88",11.2370728199946
"89",11.1869636958458
"90",11.0050098045079
"91",11.2000933607652
"92",11.0464241788017
"93",11.3678149088051
"94",11.2604323970979
"95",11.3688773415735
"96",11.2590729762961
"97",11.1153345225028
"98",10.9193903350878
"99",11.0679239523277
"100",11.3655912569987
"101",11.1329089825905
"102",11.7517253568019
"103",11.2496659935197
"104",11.2479715253189
"105",11.5268583144668
"106",11.6496576076698
"107",11.4289571228646
"108",11.6070779427011
"109",11.3471214093482
"110",11.6484111960422
"111",11.3599589652893
"112",11.2825447604589
"113",11.2981387451321
"114",11.313047810269
"115",11.473612570682
"116",11.3426481580593
"117",11.3464520600709
"118",11.343297338581
"119",11.4759098176367
"120",11.3570433855463
"121",11.044688757004
"122",11.1964212062426
"123",11.2714342526192
"124",11.2629061599346
"125",11.6091201715859
"126",11.1247600841443
"127",11.6926130923344
"128",11.5423037514543
"129",12.1293689128952
"130",11.3620230345283
"131",11.2341153697262
"132",11.3203724983202
"133",11.3711258329882
"134",11.3690176540511
"135",11.3993814233733
"136",11.519851240788
"137",11.9212735528623
"138",11.4311027017535
"139",12.1468516691967
"140",11.3983341924072
"141",11.3576812902713
"142",11.2705961657138
"143",10.934693162715
"144",11.3895898307854
"145",11.6165817730676
"146",11.3410503388493
"147",11.3589610102603
"148",11.4064615090281
"149",11.6412164662513
"150",11.5440031718617
"151",12.2979638946671
"152",11.2620232082647
"153",11.1173223132374
"154",11.8863440685647
"155",11.3437582299776
"156",11.3073347475434
"157",11.0665651313457
"158",11.3796436080913
"159",11.4037069301347
"160",11.0411351457745
"161",11.2693887965842
"162",10.9918559262577
"163",11.0453430462285
"164",11.6751307227894
"165",11.7156608922019
"166",11.5477396489169
"167",11.5057337314729
"168",11.3480721052554
"169",11.3906885313143
"170",11.4270362151146
"171",11.3936929010835
"172",11.1077844238562
"173",11.9387109511936
"174",11.034268100393
"175",10.8978460120387
"176",11.3549900100878
"177",11.3086953567451
"178",11.6078421225189
"179",11.0016773406002
"180",11.1101391232337
"181",11.4027435699158
"182",11.0364054789486
"183",11.4254820711387
"184",11.2815163652527
"185",11.3717583401491
"186",11.6714134602274
"187",11.3648615423523
"188",10.9544813347708
"189",11.3631901067376
"190",11.657051877904
"191",11.9308540432765
"192",11.5058163859675
"193",10.857008091177
"194",11.3382601558386
"195",11.3113286577103
"196",11.6845453460449
"197",11.2946755927733
"198",11.6572240436807
"199",11.2919517295665
"200",11.9176545818429
"201",11.1149318208196
"202",11.1424977494073
"203",11.0103376698816
"204",11.3973772139167
"205",11.3053411873766
"206",11.4533987591528
"207",11.372440251509
"208",12.1780066565792
"209",11.5375866742933
"210",11.0370885635416
"211",11.4040153986516
"212",11.3336504316102
"213",11.4536786506607
"214",11.3790641531404
"215",11.2157374937307
"216",11.4261531366926
"217",11.3128298556674
"218",11.7581387741876
"219",11.5230655937214
"220",11.3628375988702
"221",11.5002912802612
"222",11.3642033402705
"223",11.1289940350577
"224",11.3679528124931
"225",11.6615611622695
"226",11.3271125528465
"227",11.5842972730826
"228",11.7655050996483
"229",11.8126453800366
"230",11.5082539121068
"231",11.6558082562418
"232",11.7072227505127
"233",11.3839714364027
"234",11.6252357673669
"235",11.0207398818818
"236",11.1308591827263
"237",11.4564448498811
"238",11.2452853529003
"239",11.2442677368156
"240",11.3575735204795
"241",11.746951385358
"242",10.8627854546098
"243",11.3659586953448
"244",11.1547904807462
"245",11.8777851482875
"246",11.4256256049711
"247",11.8819011285867
"248",11.2837805728893
"249",11.4083459804573
"250",11.2104745125532
"251",11.3630226674927
"252",11.5271562294192
"253",11.3038410043468
"254",11.3095271323628
"255",11.4346201648639
"256",11.4116642988563
"257",11.9322602473321
"258",11.5176124674149
"259",11.3934839092965
"260",11.3707018789966
"261",11.7853727606456
"262",12.0447835141526
"263",11.6717229837683
"264",11.3081109387326
"265",11.586079238976
"266",11.2879087339769
"267",11.4255894384871
"268",11.3805933412844
"269",11.4282750764204
"270",11.4018742573217
"271",11.3944451323852
"272",10.9029776927723
"273",10.9929619086224
"274",11.3346418456521
"275",11.4950282052431
"276",11.3026199764198
"277",11.2501874270223
"278",11.9323448477188
"279",11.7837592106578
"280",12.283643327549
"281",11.3680997035359
"282",11.6497901453284
"283",11.4859445330759
"284",11.476198916202
"285",11.3537132597603
"286",11.3681397486868
"287",11.499792927916
"288",11.1521156556007
"289",11.5306732858479
"290",11.252999268661
"291",11.6364628443436
"292",11.2898470353016
"293",11.4474197600952
"294",11.8338574181166
"295",11.5114830858386
"296",11.5032559462535
"297",11.2663805262049
"298",11.4867374447946
"299",11.3853513370656
"300",11.7073171085485
"301",12.0827858394001
"302",11.3610968520119
"303",11.579669403273
"304",11.8269634391166
"305",11.2920339228476
"306",11.2096945276107
"307",11.3943129522068
"308",11.219550550545
"309",11.4798740600003
"310",11.6475501778025
"311",11.5183857012814
"312",11.7747524421068
"313",11.8244881561447
"314",11.1921258408565
"315",11.1731381052298
"316",10.9785247662879
"317",11.3950163960314
"318",10.9734121235099
"319",10.9608604846684
"320",11.4163084165083
"321",12.1468101957219
"322",11.3783481918009
"323",11.3800587571804
"324",11.6296403730694
"325",11.3123016760681
"326",11.2398542237604
"327",11.3588572393193
"328",11.1435149786474
"329",11.3760732302245
"330",11.4234246993618
"331",11.5756413258319
"332",11.2640003644151
"333",11.4298656925493
"334",11.3893477873887
"335",11.3660662810552
"336",11.189007167168
"337",11.3353772454479
"338",11.7753263063612
"339",11.3843279778023
"340",11.2555290948905
"341",11.0734069254658
"342",11.3122241144967
"343",10.8947260675673
"344",11.3000656736037
"345",11.9007406985298
"346",11.3683022956281
"347",11.8850422320058
"348",11.6619540704641
"349",11.4156469591676
"350",11.5903041090212
"351",11.4074215196076
"352",10.9399274358549
"353",11.3314975492973
"354",11.1967935616857
"355",11.660106849415
"356",11.7073967426857
"357",11.7287054661173
"358",11.2755508897906
"359",11.3958367606169
"360",11.591303419532
"361",11.4287909729179
"362",11.1646373059942
"363",10.964966520162
"364",11.3579885671871
"365",11.0836815528121
"366",11.4086284585485
"367",11.5545339899192
"368",11.4622998324443
"369",11.7277822792826
"370",11.8263907343728
"371",11.4098712110763
"372",11.2434097802887
"373",12.1504965558382
"374",10.9479076860379
"375",11.2269569307386
"376",11.0651660258824
"377",11.3676155647503
"378",11.038769284022
"379",11.1995131208561
"380",11.8022683007518
"381",11.3391754372151
"382",11.430884564092
"383",11.0791936189229
"384",11.3464580690397
"385",11.509507300385
"386",10.9177101888456
"387",11.6435098188958
"388",11.1958222480471
"389",11.3964978922579
"390",11.7251862100404
"391",11.7935728090166
"392",11.3684863839142
"393",11.8714896772164
"394",10.9644475391443
"395",11.386635845506
"396",11.3131531018043
"397",11.4101721657136
"398",11.3047499717862
"399",11.5112658525452
"400",11.2274563802399
"401",11.3380165083418
"402",10.8850849255067
"403",11.4200031027054
"404",11.2785413532396
"405",11.473059218273
"406",11.3671951024562
"407",11.2800507397297
"408",11.0012161573277
"409",11.4211400003398
"410",11.3877350974079
"411",11.2811292218065
"412",11.5285062892584
"413",11.4138061808299
"414",11.3651886741635
"415",11.3976049981093
"416",11.8471529689399
"417",11.3495566846858
"418",11.2794699070805
"419",10.9683462667704
"420",11.3141253320789
"421",11.1240842731674
"422",11.2965797331307
"423",11.2393754607451
"424",11.3112460859135
"425",12.3292416570618
"426",11.2292155391825
"427",11.3341584752547
"428",11.2786380226316
"429",11.320563603549
"430",11.326023725277
"431",10.8835250155058
"432",10.9731176448953
"433",11.3789287728044
"434",11.3289438866749
"435",11.5280686500574
"436",11.1704902976567
"437",11.2636983495382
"438",11.3084212169528
"439",11.3913137415348
"440",11.2512493294212
"441",11.650714828896
"442",11.045237409555
"443",11.6124500486014
"444",11.3552245290765
